,cero,uno
110,-0.637739984,-0.530996955
111,-2.0674421,-0.08912004
112,1.1631637521549596,0.010233061019587049
113,-0.553649305,-1.197877893
114,-0.360966166,1.159329803364248
115,0.075804558,-0.677161712
116,0.3241663524884421,-0.130143054
117,1.551151975522523,0.11567463429285867
118,-1.037246154,-0.190338678
119,-1.070892498,0.4824724152431853
120,0.39445214237829684,-0.420984481
121,1.0291556373256436,0.472597482
122,1.6324113039316352,-1.430141378
123,1.5655240292343404,-0.065750261
124,1.1677820616598074,0.2544208433012131
125,0.048521628,-0.830950116
126,0.3227185603380895,-0.827230944
127,-0.037634702,1.1033018820165215
128,-0.51728845,1.40934744
129,-0.245743064,-0.27272357
130,-0.446183433,-1.889540731
131,-0.552223044,0.6329318177555108
132,0.3376026620752022,-0.411876966
133,-0.240325398,-0.374820808
134,1.7976865268495226,0.6408428612670098
135,-0.576771331,0.755391226
136,1.477894044741516,-0.518270218
137,-1.918771215,-0.026513875
138,0.22745993460412942,1.307142754282428
139,0.6327818661062848,2.270692857804396
140,0.8231705839619146,0.073317967
141,-0.176947227,-0.798297245
142,-0.846793718,-1.514847225
143,0.650201178,-0.099175864
144,0.47323762457354485,-0.072828913
145,-0.985726046,0.5040465155178444
146,1.2012139221639448,-0.408075373
147,-0.034684887,0.23421473253652075
148,-1.398567574,0.5629692366905709
149,-0.676392302,1.8009404329108156
150,-0.20812225,-0.493000935
151,0.570890511,1.135565640180599
152,-0.151785095,0.5883172064845765
153,0.5298041779152828,1.4415686206579004
154,-0.964923461,0.6860514599984393
155,-0.898414671,0.4919191715065057
156,-0.676922,0.6116762888408679
157,-0.342714517,-0.802277269
158,0.5839281853259639,-0.359292091
159,0.4400144500533324,-0.502054224
160,0.29307247329868125,-0.714351418
161,-0.072010122,1.0035328978920242
162,-0.127917591,-0.955540441
163,-0.03498849,1.770800636
164,0.23561455810856594,0.7708651938869668
165,1.5231240772696573,0.5389100436846587
166,1.4511436077950417,0.9592708260852069
167,-1.415370742,-0.420645323
168,0.36139560550841393,1.5380365664659692
169,0.028744822934817487,1.2784518626072987
170,-0.489439443,1.044160877069072
171,-0.474945311,-0.653329233
172,0.5906548306923093,1.1087035805829077
173,-0.702053094,-0.327662147
174,-0.524520266,0.48937456122791806
175,0.6427227598675439,1.3291525301324314
176,-0.033126973,1.7945578635177877
177,-0.575637826,0.12200981464536144
178,-1.4480139,-2.198805957
179,-0.003602539,-1.158364689
180,0.19584525509768155,-0.978372778
181,0.097077549,0.9686449905328892
182,0.8135172173696698,-1.230864316
183,0.18676676447707832,-0.755382932
184,0.2704568257798388,-0.050238109
185,-0.808493603,-0.501757044
186,-0.60063869,-0.29169375
187,-0.259591351,-1.503142953
188,0.2029230208512997,-1.515744115
189,-0.57117899,0.5725827813561586
190,-0.342687594,-0.371440866
191,0.8696059201056602,1.355637858804951
192,-0.020901594,0.117327383
193,1.277664895788425,-0.591571389
194,-1.08105654,1.0531528533329035
195,-1.2899609,-1.295078772
196,0.12029563171189886,0.514438834
197,-0.392108153,-1.463514948
198,-1.607483235,0.1846338585323042
199,-2.4716445,-0.796895255
200,-0.245388116,-0.753736164
201,0.132969674,-0.700120815
202,0.7858001586508322,0.42545756178496474
203,-1.448084341,-1.407463774
204,0.34175597577715944,1.8761708392158862
205,-1.236950711,-1.320456613
206,0.34272534637770413,0.4567532191537839
207,-0.485363548,0.081874139
208,-0.114539845,1.2378163119734618
209,-0.883857436,0.1537251059455279
210,1.465648768921554,-0.2257763
211,-0.269874935,-0.978763716
212,0.24496657110872277,-0.506943175
213,-0.016422896,1.188393273448084
214,0.29612027706457605,0.26105527217988933
215,0.5009171876243808,-0.977555245
216,0.7216720640432351,-1.129051771
217,1.1428228145150205,0.7519330326867741
218,0.7077519354554754,-0.562466776
219,0.8995998754332507,0.30729952087660933
220,-0.85835778,0.7003098794089914
221,0.42961821913258585,0.20768768716311115
222,-1.222127809,0.7129984301723881
223,0.099651365,-0.503475654
224,2.1330333746562666,-1.9520878
225,1.5795721457307124,-0.522860027
226,-1.407511695,-0.777816688
227,-1.713134529,1.3538723741654128
228,1.8861859012105302,0.17457781283183896
229,0.27669079933001905,0.8271832490360238
230,0.19808476076785494,-0.144360412
231,0.5219415656168976,0.29698467323318606
232,-0.772825215,-0.236818607
233,0.9633761292443218,0.4127809269364983
234,-1.47852199,-0.719844208
235,-0.039555154,0.6815006973726244
236,0.11351734525124804,0.6621306745210467
237,0.6585442726728304,2.0102045387663496
238,-0.062679097,0.9551423205012383
239,2.4457519796168263,0.1292211819752275
240,0.2088635950047554,-1.959670124
241,-0.650642569,-0.487125384
242,-3.24126734,-1.024387641
243,0.820482181,0.5072740311072977
244,1.083051243175277,1.053802052034903
245,0.632407739,0.9725544496267299
246,0.173180926,0.3853173797288368
247,-0.919424234,1.5499344050175394
248,-0.450065471,0.6228499323474987
249,-0.11232805,-0.2209696
250,-0.445502521,1.453384477117701
251,-0.680024722,0.23225369716100355
252,-1.379319228,-0.73093004
253,0.099332305,0.751387123
254,-0.544382725,0.11092258970986608
255,0.3109075655980046,1.475356216949552
256,0.013001892,1.4535340771573169
257,-0.825497197,-0.321385842
258,-2.696886643,-0.054294867
259,-0.452306319,-2.423879327
260,0.5868570938002703,2.1904556258099785
261,-2.123895724,-0.525755022
262,1.0318445394686349,-1.485560373
263,-0.264656833,2.720169166589619
264,-0.783253292,-0.322061516
265,-0.161285712,0.4040508568145384
266,1.586016816145352,-1.237815499
267,1.3821589910375272,0.6487098875896427
268,-0.790474455,0.4714683571359957
269,0.25049285034587654,0.3464482094969757
270,-0.699725508,0.213979911
271,1.4412732890661155,-1.435862151
272,0.324083969,-0.38508228
273,-0.544919087,0.39913611435207086
274,0.064280019,-1.077744778
275,1.502357052096028,0.07409478
276,0.4810092317367132,0.22388402427913137
277,-0.759132662,0.15039378647620763
278,-0.268888691,-1.106525909
279,-0.88951443,-0.815810285
280,-0.469474386,0.5425600435859647
281,0.8254163489880298,0.8135096360006385
282,0.8339221545489041,0.4591800792284367
283,1.2669111491866227,-0.707669466
284,-0.975873253,1.0536417966078395
285,0.6141667000434252,0.7575077100473051
286,0.071566237,-0.477657447
287,-0.828995011,-0.56018104
288,0.5697672802322039,0.44770856001731496
289,0.22409248181041677,0.012592401
290,0.8406435489887241,-0.652623979
291,0.087047068,-0.29900735
292,0.097676099,-0.773009784
293,-0.335784699,1.669021525289393
294,-0.269406834,0.7175422557959623
295,-1.260883954,0.9178619470547761
296,-0.220964174,0.026885839
297,-1.183258513,-2.039232178
298,-1.60644632,0.2034636358672231
299,0.5193465142411723,1.5327389130025777
300,1.246085192497629,-2.073390232
301,-1.359856141,0.7462535660272207
302,0.7116148780888898,-1.124642092
303,-0.018513136,-0.288658639
304,0.096995965,0.5951570254369136
305,-0.637387127,1.1890165311075518
306,1.6871416350725648,0.8816397569494505
307,1.179440120721287,-0.469175652
308,-1.122722022,0.3824097461840506
309,2.5269324258736217,-0.530868773
310,-0.712845783,0.10643022769189683
311,-1.870791921,-0.351513484
312,-0.949398889,2.632382064837391
313,1.2557561255735208,-0.894607302
314,0.25602973431387566,0.9826909839455139
315,-0.247177383,-0.681984248
316,-1.525525171,-0.69190807
317,-0.315269245,0.7589692204932674
318,0.9843223984765838,-0.213988844
319,-0.217681203,1.098776852
320,-0.832355573,0.4714155563864041
321,0.9154021177020741,0.32875110965968446
322,-0.661786465,0.852433335
323,0.12810441491078928,-0.681051657
324,0.6241198170521551,0.6283455092642799
325,-0.089735694,1.4401172154494728
326,-0.718444221,-0.213447152
327,0.9540017634932023,0.651391251
328,-0.792520738,-0.114736441
329,-2.038124535,-1.008086311
330,-0.990536325,-0.56629773
331,1.593186626639397,-0.511215676
332,0.4967141530112327,-0.138264301
333,-0.822220396,0.2436872114919123
334,0.19652116970147013,0.7090037575885123
335,0.086589787,-0.155677235
336,-0.252568151,-1.247783182
337,-0.238948047,-0.907563662
338,-1.004140767,-0.767797565
339,0.6385924587773739,-1.661520062
340,-0.04946371,0.6748194921666038
341,-1.191303497,0.6565536086338297
342,1.0062928092144405,-0.57689187
343,2.1439440893253257,0.6339190223180112
344,0.9504238381860503,-0.576903656
345,-0.908024076,-1.412303701
346,0.32692737376416264,-0.219100529
347,0.41343490322370086,1.876795812558066
348,1.5033983017671506,0.8773622905756714
349,1.1581108735000678,0.7916626939629359
350,-1.669405281,0.543360192
351,-0.10703036,-1.035242322
352,-1.006017381,-1.214188613
353,-0.070165711,-1.660960934
354,1.030999522495951,0.9312801191161986
355,0.7109599682034915,0.44426331148603976
356,0.28099186773503265,-0.62269952
357,1.8489560949453452,1.1265650295477574
358,-0.095295532,0.27902152577033923
359,0.44381942814622843,0.7746340534293368
360,0.24380071377119883,-0.564078631
361,1.9647251329163893,0.035263552
362,-0.624818578,0.026091050210833786
363,-0.045586016,0.24333944932269183
364,-1.69246463,1.5295503194606137
365,-0.241236058,0.3520553965142968
366,-0.040157951,-1.430775102
367,-0.23093453,0.6962063648134184
368,-0.558921847,0.37721187506452086
369,0.6476885381006925,1.5230298564080254
370,-0.254977217,1.5039929885826886
371,0.24938368371075526,1.5774532797634744
372,1.0375399442578992,-0.510016399
373,0.6454841811410754,2.163254723
374,3.0788808084552377,1.1195749114345768
375,0.058208718445999896,-1.142970298
376,-1.724917833,-0.562287529
377,0.8711247034316923,-0.326023532
378,-2.081929408,1.6964563682900382
379,-0.513866917,-1.059213522
380,0.7384665799954104,0.1713682811899705
381,0.091760777,-1.987568915
382,0.822544912,-1.22084365
383,-1.515191062,1.3668742674445247
384,-0.623140526,-0.555477119
385,-0.651836108,0.047398671316414016
386,1.7654542402810969,0.40498171096095553
387,-0.007972641,1.4799441388900259
388,0.024510174258942714,0.49799829124544975
389,-1.840874231,-1.279576967
390,0.1664522082130561,0.4924512640081491
391,0.8303358165442456,-0.856083826
392,-1.583902823,0.7604146561442974
393,-2.650969808,1.0915068519224618
394,-1.550663431,0.068562975
395,-0.530257618,-0.792872832
396,-1.280429352,1.7547941819843647
397,0.045571839903813784,-0.651600348
398,-0.875618253,-1.382799731
399,0.5150476863060479,3.852731490654721
400,-0.446514952,0.8563987943234723
401,0.8576596232020194,-0.15993853
402,0.005113457,-0.234587133
403,0.7472936051232618,0.6103702654334648
404,-1.328186049,0.19686123586912352
405,2.5600845382687947,-0.0960599
406,0.018433933,0.34758170536167105
407,-1.703382439,-0.055547699
408,1.5792128155073915,0.7674347291529088
409,0.18186625505849516,0.24822058630033608
410,0.22213377163371284,-0.478748622
411,-0.460638771,1.0571222262189157
412,0.6819529712949639,-0.310266757
413,0.6453759495851475,1.3686315575323487
414,0.924027019,-0.184902136
415,-1.00162001,-0.281100293
416,-0.03275327,-0.543424771
417,0.17770100093325383,-1.335344359
418,-1.556629174,0.6060099513456396
419,-1.534114171,1.277676821898509
420,-0.223462785,0.714000494
421,0.36163602504763415,-0.645119755
422,1.2065089665083568,-0.816935671
423,0.0052437,0.046980593764742055
424,2.2988981236192503,-0.36283856
425,-0.926930472,-0.059525356
426,-0.03471177,-1.168678038
427,0.3078017688920592,-1.710168393
428,1.8820244964750337,1.3454200461549777
429,-0.704343691,-1.408461296
430,-0.035826039,1.5646436558140062
431,0.8128621188389601,0.6296288419236122
432,2.060747924881987,1.7553408424432044
433,0.096120777,-0.462275289
434,1.158595579007404,-0.820682318
435,-0.44429326,0.3773004930448522
436,0.2799686263198203,-1.125489047
437,0.8294055811834892,-2.211135309
438,0.6901439917111125,-0.401220472
439,0.10939479460489289,0.725766624
440,-2.025142587,0.18645431476942764
441,0.3840654489393073,-0.032694748
442,0.3801978510059632,0.6105857452838231
443,-0.471038306,0.2320499373576363
444,0.2110174672026184,-0.096713112
445,1.6449677135012837,-0.24903604
446,0.25755039072276437,-0.074445916
447,-0.589364757,0.8496020970210246
448,0.5049872789804571,0.8657551941701215
449,-0.756350745,-1.42225371
450,0.7569886166453519,-0.922165324
451,0.3436182895684614,-1.763040155
452,0.27157883719537346,-1.276748576
453,-0.307778235,0.21915032766393897
454,-0.077101709,0.3411519748166439
455,0.067528205,-1.424748186
456,-1.150993577,0.37569801834567196
457,-1.348185422,0.743264094
458,2.1531824575115563,-0.767347563
459,0.47897982574639186,0.3336621052869483
460,2.1221561970126332,1.0324652605511468
461,-0.234153375,-0.234136957
462,1.8466369960476658,-1.070084766
463,0.082283989,1.0654803750653512
464,-0.115648282,-0.301103696
465,-0.98960482,-0.12578692
466,-0.966976143,-0.047711356
467,0.6218099622171964,-1.57022472
468,0.33231401197959165,-0.748486537
469,-1.251539424,1.4437646040732595
470,0.20838280794755248,-2.041734868
471,0.24196227156603412,-1.913280245
472,1.1492733262856758,-0.703176425
473,0.9261775475316414,1.9094166404701305
474,2.3146585666735087,-1.867265193
475,-0.082151178,1.1172958315881276
476,0.82206016,1.8967929826539474
477,-1.012104375,-1.654856672
478,0.5931012579683838,-0.309546439
479,-0.019016208,-1.002529365
480,2.5733598032498604,0.059218434
481,-1.627542438,0.048084946661381994
482,-1.067620429,-0.142379485
483,1.6654744444625766,1.0143700650181304
484,-0.219671888,0.3571125715117464
485,-1.344450511,-0.918651946
486,-1.304469501,0.6696725488300385
487,0.11422764866203965,0.1503017614618776
488,0.25988279424842353,0.7818228717773104
489,-0.662623759,0.5705986685931593
490,-1.01283112,0.3142473325952739
491,-0.074433429,0.620672098
492,-1.200296407,-0.334501236
493,0.3686733088729012,-0.393338812
494,-0.158007899,-0.42688107
495,0.6078965097165392,0.1866091231563581
496,-0.363612212,-0.056945624
497,-1.778720249,1.496044311489183
498,1.4205042479898549,-0.570746294
499,-0.611517803,-1.406661097
